app_name,release_date,developer,item_id,price
Biozone,2010,G5 Entertainment,19080.0,9.99
Iron Grip: Warlord,2008,ISOTX,31700.0,-10.0
Rocket Knight,2010,Climax Studios,19030.0,14.99
Max and the Magic Marker,2010,Press Play,50820.0,-10.0
Flight of the Icarus,2010,Muse Games,49800.0,4.99
Puzzler World,2010,Ideas Pad,33650.0,4.99
Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,2010,Ubisoft,901478.0,19.99
Ziro,2010,Kokakiki,33660.0,4.99
Altered Beast™,2010,SEGA,34281.0,2.99
Comix Zone™,2010,SEGA,34272.0,2.99
SEGA Mega Drive and Genesis Classics,2010,D3T Limited,34270.0,61.99
Golden Axe™,2010,SEGA,34276.0,2.99
Ecco the Dolphin™,2010,SEGA,34274.0,2.99
Gain Ground™,2010,SEGA,34275.0,2.99
Shinobi™ III: Return of the Ninja Master,2010,SEGA,34277.0,2.99
Crack Down™,2010,SEGA,34273.0,2.99
VectorMan™,2010,SEGA,34280.0,2.99
Sonic 3D Blast™,2010,SEGA,34278.0,4.99
Shadow Dancer™,2010,SEGA,34282.0,2.99
Space Harrier™ II,2010,SEGA,34279.0,2.99
Alpha Protocol™,2010,Obsidian Entertainment,34010.0,14.99
Alien Breed: Impact,2010,Team17 Software Ltd.,22610.0,9.99
Fallout 3 - Point Lookout,2010,Bethesda Game Studios,22440.0,4.99
Defense Grid: Resurgence Map Pack 1,2010,Hidden Path Entertainment,18508.0,0.99
Fallout 3 - Mothership Zeta,2010,Bethesda Game Studios,22430.0,4.99
Fallout 3 - Broken Steel,2010,Bethesda Game Studios,22410.0,4.99
Fallout 3 - The Pitt,2010,Bethesda Game Studios,22420.0,4.99
Alien Swarm,2010,Valve,630.0,0.0
Fallout 3 - Operation Anchorage,2010,Bethesda Game Studios,22400.0,4.99
SimCity™ 4 Deluxe Edition,2003,"EA - Maxis,Aspyr (Mac)",24780.0,19.99
Disciples III - Renaissance Steam Special Edition,2010,"Akella,.dat",33670.0,14.99
Tidalis,2010,"Arcen Games, LLC",40420.0,4.99
Razor2: Hidden Skies,2010,Invent4 Entertainment,34920.0,9.99
The Settlers 7: Uncharted Land Map Pack,2010,Blue Byte,48136.0,3.99
Dimensity,2008,Dagger Games,46720.0,9.99
Kane & Lynch 2: Dog Days,2010,IO Interactive,28000.0,9.99
The Guild II Renaissance,2010,Rune Forge,39680.0,9.99
Hearts of Iron III DLC: German II Spritepack,2010,Paradox Interactive,25962.0,0.99
Trainz Simulator DLC: Blue Comet,2010,N3V Games,24634.0,19.99
Fantasy Wars,2010,Ino-Co,63900.0,4.99
Mafia II,2011,"2K Czech,Feral Interactive (Mac)",50130.0,29.99
Train Simulator: Network Southeast Class 47 Loco Add-On,2010,Dovetail Games,24075.0,4.99
Puzzle Quest 2,2010,Infinite Interactive,47540.0,9.99
Burn Zombie Burn!,2010,doublesix,50510.0,9.99
Madballs B*D*I Clan Skins,2010,Playbrains,25760.0,1.99
Madballs Scorched Evolution Skin Rollup,2010,Playbrains,25763.0,1.99
Madballs BDI Evolution Skin Rollup,2010,Playbrains,25762.0,1.99
Madballs Holiday Skin Rollup,2010,Playbrains,25764.0,2.99
Victoria I Complete,2010,Paradox Development Studio,42980.0,9.99
Ship Simulator Extremes,2010,VStep,48800.0,19.99
Worms Reloaded,2010,Team17 Digital Ltd,22600.0,19.99
Making History II: The War of the World,2010,Muzzy Lane Software,46770.0,14.99
Arma 2: British Armed Forces,2010,Bohemia Interactive,65700.0,8.99
Victoria II,2010,Paradox Development Studio,42960.0,19.99
Booster Trooper Demo,2010,DnS Development,27930.0,-10.0
Madballs Scorched Clan Skins,2010,Playbrains,25761.0,1.99
Kane & Lynch 2: The Doggie Bag,2010,IO Interactive,28010.0,5.99
Kane & Lynch 2: Multiplayer Masks Pack,2010,IO Interactive,28012.0,1.99
Trainz: Classic Cabon City,2010,N3V Games,24640.0,19.99
Kane & Lynch 2: Alliance Weapon Pack,2010,IO Interactive,28011.0,2.99
Cossacks: Back to War,2002,GSC Game World,4850.0,4.99
Broken Sword: Director's Cut,2010,Revolution Software Ltd,57640.0,5.99
Chime,2010,Zoë Mode,62100.0,4.99
Mafia II DLC: Jimmy's Vendetta,2010,"2K Czech,Feral Interactive (Mac)",50145.0,9.99
Sniper: Ghost Warrior - Map Pack,2010,City Interactive,34841.0,1.99
VVVVVV,2010,Terry Cavanagh,70300.0,4.99
The Settlers 7: Conquest - The Empire Expansion DLC,2010,Blue Byte,48137.0,3.99
Amnesia: The Dark Descent,2010,Frictional Games,57300.0,19.99
Recettear: An Item Shop's Tale,2010,EasyGameStation,70400.0,19.99
Swarm Arena,2010,Dedication Games,46600.0,3.99
Super Thunder Blade™,2010,SEGA,34314.0,2.99
Galaxy Force II™,2010,SEGA,34310.0,2.99
Hacker Evolution,2010,exosyphen studios,70100.0,4.99
Hacker Evolution: Untold,2010,exosyphen studios,70110.0,4.99
Faerie Solitaire,2010,Subsoap,38600.0,9.99
Patrician IV - Steam Special Edition,2010,Gaming Minds Studios,57620.0,14.99
Bonanza Bros.™,2010,SEGA,34284.0,2.99
King's Bounty: Crossworlds,2010,Katauri Interactive,63910.0,14.99
Train Simulator: Green & Gold HST DMU Add-On,2010,Dovetail Games,24082.0,4.99
Sid Meier's Civilization® V,2010,"Firaxis Games,Aspyr (Mac, Linux)",8930.0,29.99
Commander: Conquest of the Americas - Colonial Navy,2010,Nitro Games,49310.0,4.99
Serious Sam Classic: The Second Encounter,2002,Croteam,41060.0,9.99
Star Ruler,2010,Blind Mind Studios,70900.0,9.99
Blade Kitten,2010,Krome Studios,9940.0,2.99
Alien Breed 2: Assault,2010,Team17 Digital Ltd,22650.0,9.99
Serious Sam HD: Gold Edition,2010,Croteam,901553.0,-10.0
Darksiders™,2010,Vigil Games,50620.0,19.99
X: Beyond the Frontier,1999,Egosoft,2840.0,4.99
The Kings' Crusade,2010,NeoCoreGames,42920.0,9.99
Guild Wars: Eye of the North®,2007,ArenaNet®,29700.0,19.99
X: Tension,2000,Egosoft,2850.0,4.99
Age of Wonders II: The Wizard's Throne,2010,Triumph Studios,61510.0,9.99
Governor of Poker 2,2010,I Sioux Game Productions B.V.,70200.0,7.99
Governor of Poker 2 - Premium Edition,2010,I Sioux Game Productions B.V.,70210.0,14.99
Age of Wonders Shadow Magic,2010,Triumph Studios,61520.0,9.99
Age of Wonders,2010,Triumph Studios,61500.0,5.99
Medal of Honor™,2010,Electronic Arts,47790.0,19.99
Grotesque Tactics: Evil Heroes,2010,"Headup Games,Silent Dreams",46450.0,9.99
Lost Planet® 2,2010,"CAPCOM CO., LTD.",45750.0,19.99
Doc Clock: The Toasted Sandwich of Time,2010,Stickmen Studios,57800.0,4.99
Fallout: New Vegas,2010,Obsidian Entertainment,22380.0,9.99
The Polynomial - Space of the music,2010,Dmytry Lavrov,67000.0,6.99
Puzzle Bots,2010,Ivy Games,80300.0,4.99
Nimbus,2010,Noumenon Games,50000.0,9.99
Civilization V - Babylon (Nebuchadnezzar II),2010,"Firaxis Games,Aspyr (Mac, Linux)",16868.0,4.99
DeathSpank,2010,Hothead Games,18040.0,14.99
Virtua Fighter™ 2,2010,SEGA,71115.0,2.99
Columns™ III,2010,SEGA,34317.0,2.99
Sword of Vermilion™,2010,SEGA,71114.0,2.99
Golden Axe™ II,2010,SEGA,71112.0,2.99
Sonic The Hedgehog,2010,SEGA,71113.0,4.99
Flicky™,2010,SEGA,71111.0,2.99
ESWAT™: City Under Siege,2010,SEGA,71110.0,2.99
Ecco™: The Tides of Time,2010,SEGA,34319.0,2.99
Decap Attack™,2010,SEGA,34318.0,2.99
Bio-Hazard Battle™,2010,SEGA,34316.0,2.99
Alien Storm,2010,SEGA,34315.0,2.99
Shank,2010,Klei Entertainment,6120.0,9.99
The Ball,2010,Teotl Studios,35460.0,9.99
STAR WARS™: The Force Unleashed™ II,2010,Aspyr Studios,32500.0,19.99
Flight Control HD,2010,Firemint,62000.0,4.99
Patrician III,2010,Ascaron Entertainment ltd.,33570.0,4.99
BIT.TRIP BEAT,2010,Gaijin Games,63700.0,9.99
Theatre of War 2 - Battle for Caen,2010,1C Company,46362.0,1.99
Woody Two-Legs: Attack of the Zombie Pirates,2010,Nitro Games,49320.0,4.99
Clones,2010,Tomkorp Computer Solutions Inc.,72400.0,4.99
Victoria II: Interwar Spritepack,2010,Paradox Interactive,42964.0,1.99
Front Mission Evolved: Wanzer Pack 2,2010,Double Helix Games,43011.0,3.99
Pound of Ground,2010,Centauri Production,33980.0,9.99
Pat & Mat,2009,Centauri Production,65710.0,6.99
Alternativa,2010,Centauri Production,33990.0,12.99
Fish Fillets 2,2007,Altar Games,33950.0,4.99
Archon Classic,2010,React Games,65400.0,9.99
Call of Duty®: Black Ops,2010,Treyarch,42700.0,39.99
Rhythm Zone Tornado Visualizer DLC,2010,Sonic Boom Games,38923.0,0.99
Arcadia,2010,Joshyy,72500.0,4.99
Oddworld: Munch's Oddysee,2010,Oddworld Inhabitants,15740.0,4.99
Rhythm Zone DJ Table Visualizer DLC,2010,Sonic Boom Games,38924.0,1.99
Oddworld: Stranger's Wrath HD,2010,Oddworld Inhabitants,15750.0,9.99
Clickr,2010,"Ntreev Soft Co., Ltd.",45500.0,4.99
Back to the Future: The Game,2010,Telltale Games,31290.0,19.99
Grand Theft Auto III,2002,Rockstar Games,12100.0,9.99
Grand Theft Auto: San Andreas,2005,Rockstar Games,12120.0,14.99
Lara Croft GoL: Raziel and Kain Character Pack,2011,Crystal Dynamics Inc.,35135.0,3.49
Lara Croft GoL: Things that Go Boom - Challenge Pack 2,2011,Crystal Dynamics Inc.,35137.0,3.49
Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,2011,Crystal Dynamics,35138.0,3.49
Lara Croft GoL: All the Trappings - Challenge Pack 1,2011,Crystal Dynamics Inc.,35136.0,3.49
Grand Theft Auto: Vice City,2003,Rockstar Games,12110.0,9.99
Zeit²,2011,Brightside Games,33390.0,9.99
A.R.E.S.: Extinction Agenda,2011,Extend Studio,92300.0,4.99
APOX,2011,BlueGiant Interactive,80000.0,14.99
Dead Space™ 2,2011,Visceral Games,47780.0,19.99
Drawn®: The Painted Tower,2011,Big Fish Studios,51060.0,9.99
Kaptain Brawe: A Brawe New World,2011,Cateia Games,65080.0,4.99
Wonder Boy III: Monster Lair,2011,SEGA,71168.0,2.99
Monday Night Combat,2011,Uber Entertainment,63200.0,4.99
Luxor: 5th Passage,2011,MumboJumbo,60340.0,9.99
Alien Soldier,2011,SEGA,71116.0,2.99
Shining in the Darkness,2011,SEGA,71161.0,2.99
Light Crusader,2011,SEGA,71119.0,2.99
Landstalker: The Treasures of King Nole,2011,SEGA,71118.0,2.99
Gunstar Heroes,2011,SEGA,71117.0,2.99
ToeJam & Earl,2011,SEGA,71166.0,4.99
Streets of Rage 2,2011,SEGA,71165.0,2.99
Sonic The Hedgehog 2,2011,SEGA,71163.0,4.99
Streets of Rage,2011,SEGA,71164.0,2.99
Sonic 3 &  Knuckles,2011,SEGA,71162.0,4.99
Shining Force II,2011,SEGA,71160.0,2.99
Shining Force,2011,SEGA,71120.0,2.99
The Sims™ 3,2009,The Sims Studio,47890.0,19.99
Ship Simulator Extremes: Sigita Pack,2011,VStep,48802.0,3.99
The Sims™ 3 Fast Lane Stuff,2010,The Sims Studio,47896.0,19.99
The Sims™ 3 World Adventures,2009,The Sims Studio,47892.0,19.99
The Sims™ 3 Late Night,2010,The Sims Studio,47894.0,19.99
The Sims™ 3 Ambitions,2010,The Sims Studio,47893.0,19.99
The Sims™ 3 High-End Loft Stuff,2010,The Sims Studio,47895.0,19.99
Trino,2011,Trinoteam,42000.0,4.99
Mishap 2: An Intentional Haunting - Collector's Edition,2011,Virtual Prophecy Entertainment,47570.0,14.99
The Sims™ 3 Outdoor Living Stuff,2011,The Sims Studio,47897.0,19.99
Who's That Flying?!,2011,Mediatonic,57700.0,5.99
Myst: Masterpiece Edition,2011,Cyan Worlds,63660.0,5.99
Guardians of Graxia: Elves & Dwarves,2011,Petroglyph,90504.0,2.99
Two Worlds II HD,2011,Reality Pump Studios,7520.0,19.99
YOU DON’T KNOW JACK®,2011,Jellyvision,99200.0,-10.0
Test Drive Unlimited 2,2011,Eden Studios,9930.0,19.99
King Arthur: The Druids,2011,NeoCoreGames,24449.0,3.99
Gratuitous Space Battles: Galactic Conquest,2011,Positech Games,41814.0,6.99
The Kings' Crusade: New Allies,2011,NeoCoreGames,42925.0,3.99
DUNGEONS - Steam Special Edition,2011,Realmforge Studios,57650.0,9.99
AI War: Light of the Spire,2011,"Arcen Games, LLC",40407.0,4.99
Drakensang: The River of Time,2011,DTP,33770.0,19.99
RISK™: Factions,2011,Stainless Games,47800.0,9.99
Crazy Machines 2: Time Travel Add-On,2011,Fakt Software,18408.0,4.99
BIT.TRIP RUNNER,2011,Gaijin Games,63710.0,9.99
Homefront,2011,"Kaos Studios,Digital Extremes",55100.0,19.99
Fate of the World,2011,Red Redemption,80200.0,9.99
B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),2011,Copenhagen Game Collective,92400.0,2.99
"Warhammer 40,000: Dawn of War II - Retribution - Tyranid Race Pack",2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56436.0,0.99
"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56435.0,0.99
"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56433.0,2.99
"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",2011,"Relic Entertainment,Feral interactive (Mac/Linux)",56432.0,0.99
"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",2011,"Relic Entertainment,Feral interactive (Mac/Linux)",56431.0,0.99
RIFT,2013,Trion Worlds,39120.0,0.0
"Warhammer 40,000: Dawn of War II: Retribution",2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56437.0,29.99
Dinner Date,2011,Stout Games,94000.0,3.99
"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56434.0,2.99
Shadow Harvest: Phantom Ops,2011,Black Lion Studios,92700.0,9.99
Cities in Motion: Design Classics,2011,Colossal Order Ltd.,73012.0,3.99
Ship Simulator Extremes: Ferry Pack,2011,VStep,48803.0,3.99
"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56536.0,6.99
STCC The Game 2 – Expansion Pack for RACE 07,2011,SimBin,44620.0,3.99
Anomaly: Warzone Earth,2011,11 bit studios,91200.0,9.99
Armada 2526,2010,Ntronium Games,46790.0,14.99
Darkest Hour: A Hearts of Iron Game,2011,Martin Ivanov,73170.0,9.99
Dungeons: Into the Dark DLC Pack,2011,Realmforge Studios,57655.0,3.99
Dino D-Day,2011,800 North and Digital Ranch,70000.0,9.99
Patrician IV: Rise of a Dynasty,2011,Gaming Minds Studios,57730.0,9.99
Portal 2,2011,Valve,620.0,19.99
Magicka: Vietnam,2011,Arrowhead Game Studios,42918.0,4.99
Sanctum,2011,Coffee Stain Studios,91600.0,9.99
Majesty 2 Collection,2011,1C:InoCo,73020.0,19.99
"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56482.0,2.99
Dawn of War II: Retribution – The Last Stand,2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56438.0,9.99
"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56481.0,2.99
Frozen Synapse,2011,Mode 7,98200.0,24.99
"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56480.0,2.99
Winter Voices Episode 4: Amethyst Rivers,2011,inner seas,72905.0,4.99
Hunted: The Demon’s Forge™,2011,inXile Entertainment,22450.0,4.99
Hamilton's Great Adventure,2011,Fatshark,42140.0,9.99
The Sims™ 3 Generations,2011,The Sims Studio,47898.0,19.99
Cities in Motion: Tokyo,2011,Colossal Order Ltd.,73181.0,5.99
Magicka: Nippon,2011,Arrowhead Game Studios,73031.0,0.99
Ghostbusters: Sanctum of Slime Challenge Pack DLC,2011,Behaviour,9992.0,1.99
Still Life 2,2009,Microids,46490.0,7.99
Still Life,2005,Microids,46480.0,7.99
Call of Duty®: Black Ops Escalation Content Pack,2011,Treyarch,42718.0,14.99
Dungeon Siege III,2011,Obsidian Entertainment,39160.0,14.99
Duke Nukem Forever,2011,Gearbox Software,57900.0,19.99
A.V.A. Alliance of Valiant Arms™,2011,Red Duck Inc.,102700.0,0.0
Champions Online,2009,Cryptic Studios,9880.0,0.0
Spiral Knights,2011,Grey Havens,99900.0,0.0
Spectromancer - Truth & Beauty,2011,"Apus Software,Three Donkeys LLC",22520.0,9.99
Cities in Motion: Design Now,2011,Colossal Order Ltd.,73014.0,3.99
Two Worlds II Castle Defense,2011,Reality Pump Studios,7530.0,9.99
The Cat and the Coup,2011,Peter Brinson and Kurosh ValaNejad,95700.0,0.0
Magic: The Gathering - Duels of the Planeswalkers 2012,2011,Stainless Games Ltd,49470.0,19.99
Ancients of Ooga,2011,Bacon Wrapped Games,91810.0,9.99
Beat Hazard Ultra,2011,Cold Beam Games,49604.0,4.99
Frozen Synapse: Soundtrack,2011,Mode 7,98210.0,5.99
Solar 2,2011,Murudai,97000.0,9.99
Ironclads: Schleswig War 1864,2011,Totem Games,46760.0,9.99
Ironclads: Anglo Russian War 1866,2011,Totem games,46830.0,9.99
Magicka: Final Frontier,2011,Arrowhead Game Studios,73035.0,2.99
Ironclads: Chincha Islands War 1866,2011,Totem Games,46840.0,9.99
F.E.A.R. 3,2011,Day 1 Studios,21100.0,19.99
Magicka: Frozen Lake,2011,Arrowhead Game Studios,73037.0,1.99
Magicka: The Watchtower,2011,Arrowhead Game Studios,73036.0,1.99
Trainz Simulator DLC: The Duchess,2011,N3V Games,24635.0,19.99
Magicka: Party Robes,2011,Arrowhead Game Studios,901679.0,1.99
Europa Universalis III: Western - AD 1400 Spritepack,2011,Paradox Interactive,25810.0,1.99
Dungeons and Dragons: Daggerdale,2011,Bedlam Games,99100.0,14.99
RETRO – Expansion Pack for RACE 07,2011,SimBin,44660.0,3.99
Farming Simulator 2011 Equipment Pack 2,2011,Giants Software,90209.0,6.99
Europa Universalis III: Eastern - AD 1400 Spritepack,2011,Paradox Interactive,25809.0,1.99
Hearts of Iron III: For the Motherland,2011,Paradox Development Studio,42903.0,4.99
Worms Reloaded: Puzzle Pack,2011,Team17 Digital Ltd,22631.0,4.99
Worms Reloaded: Retro Pack,2011,Team17 Digital Ltd,22634.0,4.99
Worms Reloaded: Time Attack Pack,2011,Team17 Digital Ltd,22633.0,4.99
Dungeons: Map Pack DLC,2011,Realmforge Studios,57656.0,2.99
Worms Reloaded: Forts Pack,2011,Team17 Digital Ltd,22632.0,4.99
Puzzle Agent 2,2011,Telltale Games,94590.0,9.99
Killing Floor: Steampunk Character Pack,2011,Tripwire Interactive,35425.0,7.99
Pride of Nations: Spanish-American War 1898,2011,Ageod,73192.0,3.99
Tobe's Vertical Adventure,2011,Secret Base,105700.0,0.99
Fallout New Vegas: Old World Blues,2011,Obsidian Entertainment,72750.0,4.99
"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56538.0,6.99
IL-2 Sturmovik: Cliffs of Dover,2011,1C: Maddox Games,63950.0,-10.0
Lucid,2011,YeaBoing,61100.0,4.99
Train Simulator: BR Class 421 '4CIG' Loco,2011,Dovetail Games,65228.0,8.99
Homefront: Express 870 Shotgun,2011,"Kaos Studios,Digital Extremes",55205.0,0.99
Runespell: Overture,2011,Mystic Box,102200.0,9.99
Men of War: Assault Squad - Skirmish Pack,2011,Digitalmindsoft,64013.0,1.99
Aaaaa! - Brutal Concussion,2011,"Dejobaan Games, LLC",15522.0,1.99
Delve Deeper: Treasures and Tunnels,2011,Lunar Giant,63802.0,0.99
A.R.E.S.: Berzerker Suit,2011,Extend Studio,92302.0,0.99
Cities in Motion: Metro Stations,2011,Colossal Order Ltd.,73183.0,2.99
Nancy Drew®: Secrets Can Kill REMASTERED,2010,HeR Interactive,42210.0,6.99
ARMA: Cold War Assault,2011,Bohemia Interactive,65790.0,4.99
SpaceChem: 63 Corvi,2011,Zachtronics,92803.0,1.99
Tropico 4,2011,Haemimont Games,57690.0,14.99
Nancy Drew®: The Captive Curse,2011,HeR Interactive,42220.0,6.99
Nancy Drew®: Trail of the Twister,2010,HeR Interactive,42230.0,6.99
The Clockwork Man,2011,Total Eclipse,111000.0,6.99
Pride of Nations: American Civil War 1862,2011,Ageod,73193.0,3.99
EDGE,2011,Two Tribes,38740.0,6.99
Civilization V - Civ and Scenario Pack: Korea,2011,"Firaxis Games,Aspyr (Mac, Linux)",99612.0,4.99
Civilization V - Scenario Pack: Wonders of the Ancient World,2011,"Firaxis Games,Aspyr (Mac, Linux)",99614.0,4.99
Sanctum: Official Soundtrack,2011,Coffee Stain Studios,91604.0,9.99
Hacker Evolution Duality,2011,exosyphen studios,70120.0,4.99
Space Pirates and Zombies,2011,MinMax Games Ltd.,107200.0,9.99
Section 8: Prejudice Frontier Colonies Map Pack,2011,TimeGate Studios,97108.0,3.99
Section 8: Prejudice Blitz Pack,2011,TimeGate Studios,97106.0,2.99
Section 8: Prejudice Overdrive Map Pack,2011,TimeGate Studios,97107.0,3.99
"Warhammer 40,000: Dawn of War II - Ultramarines Pack",2011,"Relic Entertainment,Feral Interactive (Mac/Linux)",56487.0,6.99
Fallout New Vegas®: Lonesome Road™,2011,Obsidian Entertainment,72760.0,4.99
Puzzle Pirates,2011,Three Rings,99910.0,0.0
The Baconing,2011,Hothead Games,18070.0,14.99
"Warhammer 40,000: Space Marine",2011,Relic,55150.0,29.99
Men of War: Vietnam,2011,1C Company,63940.0,7.99
Hard Reset Extended Edition,2012,Flying Wild Hog,98400.0,14.99
Pride of Nations: The Franco-Prussian War 1870,2011,Ageod,73194.0,3.99
Wasteland Angel,2011,"Octane Games,Meridian4",46520.0,9.99
Rock of Ages,2011,ACE Team,22230.0,9.99
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011,Tripwire Interactive,35450.0,19.99
Call of Juarez®: The Cartel,2011,,33420.0,9.99
Cities in Motion: German Cities,2011,Colossal Order Ltd.,73185.0,5.99
Magic: The Gathering 2012 - Expansion,2011,Stainless Games Ltd,49473.0,4.99
Sengoku,2011,Paradox Development Studio,73210.0,9.99
Astro Tripper,2011,PomPom,110600.0,4.99
Nancy Drew®: Shadow at the Water's Edge,2010,HeR Interactive,200080.0,6.99
Two Worlds II - Pirates of the Flying Fortress,2011,Reality Pump Studios,200440.0,9.99
Bunch of Heroes,2011,NGD Studios,111400.0,4.99
Duke Nukem Forever: Hail to the Icons Parody Pack,2011,Gearbox Software,57923.0,9.99
Might & Magic: Heroes VI,2011,Blackhole,48220.0,19.99
Supreme Commander: Forged Alliance,2011,Gas Powered Games,9420.0,14.99
The Binding of Isaac,2011,Edmund McMillen and Florian Himsl,113200.0,4.99
Farming Simulator 2011 Equipment Pack 3,2011,Giants Software,90208.0,6.99
Off-Road Drive,2011,1C-Avalon,200230.0,4.99
Supreme Commander,2007,Gas Powered Games,9350.0,14.99
Fate of the World: Tipping Point,2011,Red Redemption,901776.0,18.99
Post Apocalyptic Mayhem: DLC - Chaos Pack,2011,Steel Monkeys,201100.0,1.99
Fate of the World: Denial,2011,Red Redemption,80202.0,2.99
Fate of the World: Migration,2011,Red Redemption,80204.0,4.99
